,x,y
0,55.832565,102.13042
1,57.497433,101.69708
2,60.53823,101.15979
3,62.49203,100.397064
4,53.452137,100.15744
5,66.13819,98.58384
6,52.158695,98.40988
7,49.99845,97.65047
8,68.49092,95.02305
9,49.296635,94.935555
10,68.88985,92.224976
11,54.07104,92.42198
12,53.534416,92.15497
13,53.548164,91.84639
14,53.01154,91.57939
15,52.750103,91.29159
16,53.314224,90.94142
17,53.066536,90.34503
18,66.85334,88.68826
19,49.55786,89.0724
20,52.337215,88.24731
21,49.06248,87.87964
22,57.05663,86.96808
23,57.895935,86.59712
24,66.99083,85.6024
25,68.38051,85.18985
26,65.092026,85.13077
27,63.454655,84.94694
28,59.340614,84.950226
29,56.87768,84.828766
30,56.89143,84.52019
31,67.36226,83.4215
32,47.590096,83.99276
33,60.812782,82.68616
34,60.84028,82.068985
35,47.947777,82.120445
36,49.901577,81.35773
37,60.93652,79.908875
38,60.70258,79.00391
39,50.28675,78.86825
40,48.95207,78.04645
41,48.71813,77.14148
42,48.19525,76.56588
43,56.739773,75.61275
44,47.96131,75.66091
45,52.10285,75.04045
46,48.263996,75.02295
47,46.626625,74.83911
48,47.741123,74.447365
49,52.15785,73.80611
50,48.318993,73.7886
51,48.057552,73.50081
52,47.796116,73.21301
53,48.085052,72.88363
54,47.548428,72.61663
55,48.66292,72.22488
56,54.180397,71.50044
57,54.194145,71.191864
58,58.886055,70.52981
59,37.44903,71.53441
60,36.63722,71.2882
61,36.37578,71.00041
62,35.839157,70.733406
63,36.128094,70.40402
64,49.350784,69.09742
65,54.317883,68.41458
66,58.73461,67.773315
67,61.775406,67.23602
68,61.789154,66.92744
69,60.426975,66.72281
70,60.440723,66.41422
71,61.280025,66.04326
72,28.560371,67.90033
73,63.509018,65.25975
74,62.697205,65.013535
75,62.710953,64.704956
76,56.945793,64.83299
77,48.97914,65.12738
78,62.73845,64.087776
79,57.798847,64.15345
80,51.483315,64.323074
81,51.772247,63.9937
82,51.51081,63.705902
83,58.404217,62.877514
84,58.417965,62.568928
85,62.559505,61.948463
86,70.00328,61.078495
87,71.39297,60.665947
88,48.30482,61.7953
89,52.721546,61.154037
90,56.037533,60.595947
91,56.60165,60.24578
92,61.293568,59.583725
93,61.582497,59.25435
94,74.25482,57.98933
95,25.849545,61.031544
96,25.86329,60.72296
97,60.81194,58.08238
98,56.973076,58.064877
99,60.013878,57.527576
100,75.162865,56.07543
101,49.59805,57.391914
102,50.16217,57.041744
103,55.95483,56.296524
104,57.069317,55.90477
105,61.210865,55.2843
106,49.955727,55.5196
107,75.56178,53.27736
108,61.27961,53.741364
109,57.454494,53.415283
110,57.206806,52.8189
111,33.568295,53.98984
112,61.651035,51.560467
113,50.671085,51.774975
114,25.106262,53.091454
115,57.591984,50.329414
116,33.678284,51.52114
117,76.07071,48.010593
118,61.788525,48.474598
119,50.80857,48.689102
120,76.68982,46.42607
121,57.179096,47.285133
122,23.63388,49.20458
123,61.898514,46.005905
124,50.918564,46.22041
125,23.152252,47.703224
126,76.00175,43.40258
127,41.63097,45.3844
128,57.880707,43.84909
129,76.33193,42.14744
130,41.96115,44.12926
131,57.9357,42.614742
132,76.11174,40.933887
133,33.21019,43.56026
134,51.66142,41.858612
135,62.957798,40.697548
136,22.257736,43.157593
137,43.18564,41.26881
138,58.05944,39.83746
139,75.685104,38.19819
140,42.965446,40.05526
141,51.785156,39.08133
142,62.806347,37.941067
143,21.005547,40.48427
144,43.584564,38.47074
145,57.907993,37.08097
146,19.959797,39.33309
147,32.63211,38.06807
148,57.962986,35.846622
149,19.46442,38.140324
150,44.52011,35.939667
151,58.017982,34.612278
152,19.244228,36.92677
153,45.12548,34.66374
154,63.02633,33.003674
155,73.77234,31.884197
156,45.180473,33.429394
157,58.12797,32.143578
158,73.27696,30.691435
159,19.918343,34.107903
160,45.79959,31.844872
161,57.921528,30.621439
162,19.698147,32.89435
163,51.908684,30.153103
164,19.739395,31.96859
165,32.13652,30.724363
166,51.963676,28.918755
167,58.306705,28.131948
168,63.548992,27.428318
169,71.81833,26.49597
170,75.684685,25.896292
171,19.299011,29.54148
172,31.14577,28.338833
173,47.670685,26.782728
174,51.81223,26.162264
175,58.430443,25.354666
176,63.947918,24.630241
177,71.666885,23.739481
178,77.45953,22.994265
179,18.87238,26.80578
180,30.99432,25.582348
181,49.170357,23.901485
182,52.486343,23.343397
183,52.224903,23.055603
184,30.77413,24.368788
185,79.206894,20.709398
186,63.81022,21.565166
187,56.118755,21.838755
188,56.407692,21.509375
189,52.293648,21.512667
190,64.677025,20.577026
191,57.81112,20.788244
192,64.96596,20.24765
193,59.200798,20.375694
194,81.2157,18.712336
195,63.067154,19.776016
196,58.95311,19.779316
197,71.350235,18.535088
198,82.37143,17.39482
199,19.931667,21.497427
200,19.670227,21.209633
201,32.32879,20.253202
202,25.187702,20.485205
203,51.055202,18.53076
204,22.44959,20.384537
205,32.35629,19.636026
206,56.572678,17.806332
207,21.912968,20.117538
208,54.109745,17.684875
209,64.56682,16.894781
210,51.646824,17.563416
211,59.62722,16.960447
212,21.390087,19.541943
213,63.76876,16.33998
214,58.82916,16.405651
215,88.27408,14.180908
216,62.69552,15.805973
217,91.31488,13.643604
218,88.0264,13.58453
219,58.59522,15.500679
220,52.554874,15.649513
221,52.01825,15.382515
222,34.144894,16.425407
223,20.124146,17.177208
224,97.72665,11.313869
225,83.7059,12.065678
226,64.45662,13.212528
227,32.273582,15.336605
228,83.45822,11.4692955
229,32.837708,14.986431
230,100.53351,9.871605
231,59.26933,12.681812
232,28.462227,14.701931
233,101.66175,9.171261
234,75.25763,10.858704
235,75.27138,10.550114
236,75.285126,10.241535
237,75.57406,9.912155
238,71.460014,9.915447
239,59.36557,10.521709
240,26.632162,12.6873665
241,19.215885,12.940163
242,79.206474,8.407513
243,71.7902,8.660309
244,71.25357,8.393303
245,64.66285,8.583725
246,51.74285,9.2523575
247,102.92748,5.3850517
248,81.47671,6.698242
249,23.701355,10.75597
