,Unnamed: 0,x,y
0,0,79.72649907766927,78.14627583046374
1,1,78.99615682817655,86.51501174558359
2,2,76.91546430253877,83.92670060701931
3,3,26.799387287626367,96.88868196855407
4,4,73.15059613076706,69.6268219378622
5,5,47.74294928100381,31.508508532937118
6,6,39.37822625995406,79.61110790178708
7,7,54.51244662930732,40.04420900080033
8,8,35.84367163435743,83.32191861417087
9,9,67.1678255958964,61.487020162975796
10,10,34.874880296824884,84.8818562406018
11,11,42.158794073184445,75.5937204963481
12,12,41.03275813135246,22.257655738462415
13,13,40.10058312215292,79.07379070981527
14,14,41.60018220539053,23.872472323076142
15,15,41.59467336128897,23.804258111532434
16,16,69.68570360744678,34.70150678903296
17,17,67.11765453555063,37.92842894883262
18,18,64.62598081707918,41.022195641144926
19,19,67.26200817634279,61.990039092734705
20,20,70.82248323907017,66.18676272997722
21,21,40.54242164656801,22.238603841894335
22,22,43.55777986455094,73.77770511532735
23,23,65.18446350910193,59.310372867819915
24,24,42.97172727892752,25.470179768316783
25,25,44.73379893839083,27.775043128717634
26,26,74.09756237298852,76.03405151926059
27,27,44.071288627966446,26.852160453166242
28,28,76.72089489244763,25.939390331118148
29,29,75.89010621041896,27.01385540746053
30,30,41.15779893078573,76.70356065235043
31,31,43.90206196444923,73.19022912789814
32,32,40.12001895322404,78.13508434912366
33,33,69.5981360289838,34.7246803818655
34,34,41.18335656991337,76.62755666675233
35,35,72.36731889915748,15.434620215662191
36,36,44.68260149527246,72.20257237636308
37,37,34.544083276495954,10.817508266917992
38,38,45.25927945207084,71.70475678325867
39,39,42.233322223829894,75.36019641757996
40,40,39.09498023655106,79.81267990813453
41,41,73.59568094035808,29.643272644613564
42,42,36.270841527147915,83.2941502803971
43,43,43.43945512223043,73.92720774877962
44,44,44.264304591057666,72.57039462289934
45,45,44.20373441818767,72.7851070277606
46,46,39.76782006913041,14.507786388653594
47,47,47.190250973145275,69.25335592731396
48,48,34.49709311271176,8.165436433578147
49,49,75.09961618510292,17.043575027615386
50,50,44.29310969684995,72.68463864334221
