,Unnamed: 0,x,y
0,0,63.316578,33.284294
1,1,59.342297,-0.00035858154
2,2,70.25274,37.7971
3,3,71.937004,8.832638
4,4,56.06889,41.275585
5,5,62.332848,35.943714
6,6,27.733917,83.48231
7,7,71.61409,39.489742
8,8,49.409428,26.242525
9,9,78.65046,36.170242
10,10,50.33733,34.766846
11,11,64.01237,60.47452
12,12,68.49138,43.31125
13,13,42.183563,22.06335
14,14,38.136124,33.696884
15,15,79.39679,65.79202
16,16,45.46489,38.62369
17,17,76.59411,-0.053268433
18,18,56.515625,59.46659
19,19,58.200867,38.57702
20,20,65.50714,75.12839
21,21,18.736362,41.673542
22,22,85.61421,49.485134
23,23,58.281345,98.261826
24,24,48.68453,38.09087
25,25,1.38097,71.052864
26,26,87.26273,44.09208
27,27,76.36819,63.814034
28,28,45.845715,27.195517
29,29,59.39369,99.97495
30,30,61.43773,35.448727
31,31,58.632507,71.634094
32,32,43.7786,32.348385
33,33,73.90645,73.17117
34,34,30.822056,45.927105
35,35,47.223152,97.9241
36,36,56.85071,0.2903595
37,37,74.450836,33.941284
38,38,58.8158,36.58674
39,39,65.960556,35.310276
40,40,80.33724,99.91072
41,41,74.55805,53.364243
42,42,76.9721,68.04134
43,43,71.38495,16.39927
44,44,73.65951,16.35721
45,45,36.3983,72.63765
46,46,50.775917,100.00139
47,47,57.71645,5.026451
48,48,57.346565,37.515774
49,49,37.712925,90.75426
50,50,66.17539,5.531204
51,51,23.78703,62.5197
52,52,47.608185,100.0111
53,53,50.905556,53.186733
54,54,41.530407,18.024712
55,55,50.747517,87.79384
56,56,59.98245,46.29219
57,57,13.608215,9.459515
58,58,58.66779,99.97718
59,59,25.999,17.235142
60,60,66.70946,52.30502
61,61,42.52102,79.19153
62,62,32.854607,69.893234
63,63,40.30808,60.716682
64,64,52.848312,49.962395
65,65,41.82543,23.139349
66,66,42.552795,55.232704
67,67,47.322178,89.08387
68,68,80.313995,62.602245
69,69,49.475967,67.46878
70,70,46.443546,54.73408
71,71,31.548159,55.739105
72,72,62.091766,83.13202
73,73,26.904722,76.409195
74,74,55.439533,36.317368
75,75,76.46325,50.932194
76,76,22.784801,66.63091
77,77,79.88765,49.343155
78,78,64.718285,0.38381958
79,79,24.233215,100.08279
80,80,46.84742,37.61113
81,81,68.42857,20.071543
82,82,56.267155,71.91188
83,83,47.03929,30.316133
84,84,54.275833,21.638502
85,85,49.65795,62.806953
