,Unnamed: 0,x,y
0,0,120.4794029726443,79.94246471543875
1,1,120.24405607749945,86.32031754226011
2,2,107.09508373190627,78.60012808847951
3,3,-20.605461544661726,91.4735342253415
4,4,101.68967510895054,67.39833665871905
5,5,25.91638603402304,59.98676589447661
6,6,-42.53304294294479,66.5141815545793
7,7,88.21489162547195,53.48314568622663
8,8,21.510360230443798,72.65067148593542
9,9,66.04443190154673,74.62237288892848
10,10,-11.253826247046076,83.37210582001259
11,11,15.283426028837308,65.5741800386194
12,12,-8.75988417209788,43.72465547236374
13,13,9.770678881891623,67.22462819555481
14,14,38.527819535143394,9.686221576093867
15,15,38.10050734986817,9.461221351892611
16,16,79.75776549364883,18.084732832586838
17,17,102.46805220722213,59.49725961136109
18,18,117.73988415527272,58.52679147669621
19,19,107.5247639569131,63.006146712901696
20,20,114.75139173560433,67.40007999689176
21,21,81.85558300651519,10.469608881255137
22,22,-31.490913367733967,62.814154094996134
23,23,136.66190551085532,62.60037999991613
24,24,-7.854827837949978,48.77898750721657
25,25,-9.761294315859157,51.27159166735719
26,26,73.53071535432933,95.0845408489912
27,27,-2.2196479412027097,52.09027849884632
28,28,81.74444856420259,11.052091737084531
29,29,80.64131436697693,9.358517108303518
30,30,61.02099450510502,91.57812122462036
31,31,63.59598032393333,84.16154578474044
32,32,-33.24953258435266,62.01156655282322
33,33,135.01723274717725,50.19286954459732
34,34,26.46822149360448,61.36485038662516
35,35,81.72095001767175,9.040784096336266
36,36,-0.3847529077167521,63.73499919332649
37,37,-13.488860855359224,7.7458810166632
38,38,20.681659085135315,61.2502779636751
39,39,18.63881719429917,62.148700455398746
40,40,-14.754540860304285,67.19102152827331
41,41,81.46822947148837,11.829422717879291
42,42,0.46130634908270507,68.43500188602485
43,43,19.745765395151892,62.0613990202337
44,44,16.82526262315789,61.70770674194639
45,45,9.198399036889553,61.70043862166659
46,46,37.88317614688093,9.753176403026284
47,47,64.73882417568062,79.92478778202153
48,48,38.95014006234069,8.62965983076189
49,49,86.31868478824423,8.405525303944776
50,50,16.10767617679619,61.283227918473486
51,51,118.56504010514685,58.8890976405881
52,52,-33.29662159253836,35.568530203838236
53,53,120.920527589797,15.272468384174836
54,54,79.23742711674313,8.483291660147389
55,55,-12.201638643929956,16.05289713827739
56,56,29.248943682251518,8.348929429330642
57,57,115.0862645663924,16.451058771913925
58,58,3.7498966281285777,12.645640995545186
59,59,-13.284986140457036,45.148904381636555
60,60,121.42689064506874,72.23060358514256
61,61,17.287813748019946,66.81936168248195
62,62,-4.8244178656097345,60.07635308954943
63,63,-2.114715292158864,66.11693463503212
64,64,104.79351582608636,74.35815429893776
65,65,102.78011804429056,62.83929651015656
66,66,92.56242066238802,58.10528581605025
67,67,127.0700521646787,72.64353440009059
68,68,118.85595374802696,80.57246004964786
69,69,-14.454859560775512,72.55216308046982
70,70,-11.922276705502524,68.62707116688227
71,71,103.77641243306904,60.8011714339227
72,72,117.51462289353785,69.58688500487942
73,73,76.13205915348543,31.782738163527718
74,74,-15.49370084412611,53.57177432984082
75,75,14.396008054019855,70.58567252222738
76,76,60.32982204719694,91.9181430039214
77,77,46.69858268386467,19.381014023364422
78,78,-5.166307597142091,80.912915114381
79,79,134.2395871854394,91.90605623090521
80,80,52.30865279723298,67.49316127376547
81,81,133.56698228652854,72.63308240130667
82,82,5.500777374307476,78.28809765080177
83,83,16.438680466648727,63.18600275342344
84,84,18.406107441335635,67.59437601525623
85,85,131.8043148630396,88.75274609964806
86,86,115.30753587871679,79.76147716991383
87,87,2.3956394190655117,62.85457094794267
88,88,41.16595418546703,22.068596094704105
89,89,74.83385493830312,17.633268407742193
90,90,48.32636569397679,20.120667265308466
91,91,64.7439172921579,80.54139215296568
92,92,81.59958168629119,10.19288430297495
93,93,136.83070648235542,13.352662239484811
94,94,114.37752430540027,11.415941824237652
95,95,126.34400767162987,63.45487664100635
96,96,138.67765124297776,63.30119748487469
97,97,161.28456701359758,63.199737843352416
98,98,-21.60891104927241,38.859321913046514
99,99,-23.01830863931803,38.40417614195983
100,100,-5.197378338728287,12.79856089029837
101,101,128.91069385129597,58.30153532035098
102,102,9.32651859483356,9.19452532967507
103,103,26.11489752648508,60.553508646712736
104,104,32.165991009313295,7.053572808062804
105,105,12.159857707519151,8.584021653896569
106,106,0.7009188048380676,9.440108490214902
107,107,-0.614877121731263,52.73394451209489
108,108,38.073890983032875,8.517573310313674
109,109,80.08617167680752,62.118250400121106
