,Unnamed: 0,x,y
0,0,70.36739405654559,81.08755019455243
1,1,69.4285581665268,81.27669575313857
2,2,69.87065525312538,81.53346127507929
3,3,37.75277148192524,84.80439642076185
4,4,70.66373563481973,81.00373466962711
5,5,40.002865753100735,49.876384555476506
6,6,36.46959816581751,49.83433399881779
7,7,69.41973689386009,49.95687179231525
8,8,38.330928292440596,82.5764319814661
9,9,67.48861445372287,81.85962381261956
10,10,32.607787445588514,81.72069719559404
11,11,37.39749837694984,82.23020957120943
12,12,36.812899534650036,18.937513312542748
13,13,36.36372994763526,83.40595763144913
14,14,39.7541794013368,16.843007167333745
15,15,39.398552263743916,16.818132113133505
16,16,72.45929558315453,19.414038359565538
17,17,71.07484591359535,49.62105700290865
18,18,70.69077733857787,49.94168589047534
19,19,69.96525024375777,81.02109225933472
20,20,71.63383208906097,80.81710169192147
21,21,66.91235793126118,18.03723281623332
22,22,33.76993419596683,49.899791215225854
23,23,70.67368018335333,49.78702927848401
24,24,38.470483236915925,17.798154403678094
25,25,36.61399554682117,50.32434911374437
26,26,66.9721739742972,81.11193790253006
27,27,34.86752958072455,50.10058349332783
28,28,69.0166476383038,18.527009090315673
29,29,69.27763090198596,18.830893793613214
30,30,67.11235558146363,81.61305455906418
31,31,68.77578414764035,81.06386792994525
32,32,35.36826989608311,50.010654614186436
33,33,69.8432425361913,19.08136608156618
34,34,38.612380180956485,82.6944987621911
35,35,67.7781038056402,18.535739355920903
36,36,36.069793885853514,82.76877100596624
37,37,33.5284780611558,18.77185465766362
38,38,38.48275526415027,51.132902486569954
39,39,36.257360014154315,82.16937766616118
40,40,34.878737010541535,80.96866575184313
41,41,72.4450022469848,19.175436401072538
42,42,35.125853902536896,81.74127341045434
43,43,37.34217905357051,83.25536347692648
44,44,39.798024300686265,50.410989901802814
45,45,37.08120999337477,50.12423464111527
46,46,65.72642507421386,17.724837476900806
47,47,68.88268505960363,80.95970946297126
48,48,42.13560300970916,14.247004396626986
49,49,70.30244295316092,18.906156564408185
50,50,37.07655998985653,82.11802791950619
51,51,72.74148419973741,49.81536469495609
52,52,34.82802248006701,19.039479933111007
53,53,71.07878325973272,19.136234031303037
54,54,67.79572445671982,18.011519039101977
55,55,37.56082671319642,17.694254853529355
56,56,38.803246785300246,16.935353653396444
57,57,72.0224494171629,19.27550139425634
58,58,36.8557795717924,17.983815272907194
59,59,36.57263435192681,17.827148797682913
60,60,72.21949041027747,80.14808261462467
61,61,36.8815351571304,82.09210515793464
62,62,35.245176212805625,49.862928375332565
63,63,37.41356369784566,50.159357925557316
64,64,68.97102211319516,81.90416255531318
65,65,70.15317826167308,50.095076024569124
66,66,70.69937494439415,49.71178538799866
67,67,71.22473767183749,80.18085709623665
68,68,69.69549836415023,81.10904847436197
69,69,34.29790657453858,81.97222187440737
70,70,34.404499177970465,81.71487660420183
71,71,71.07362342887724,50.12314500743384
72,72,69.59726965261102,81.56533757515719
73,73,70.24560689924063,49.84675322912745
74,74,35.28544771176571,49.704381069069214
75,75,35.85839982702261,82.66023413123422
76,76,68.7335469617622,81.44346832082626
77,77,69.02713813585864,17.710988095079642
78,78,37.294882066487865,84.75183175076414
79,79,71.07650106019877,80.41650971105429
80,80,67.3113423224295,50.13181522152308
81,81,69.18159605697414,80.87317335444148
82,82,38.772662357938685,84.76096718930202
83,83,37.09830487408904,82.71827148516918
84,84,36.63332294447369,82.55009207344207
85,85,68.86629608788456,81.32453825002715
86,86,68.45111506617768,81.3979700193852
87,87,38.89143648981336,50.749708015166725
88,88,39.2426137525273,17.795914812578324
89,89,70.09451857165928,19.46715393964886
90,90,66.7293366523635,18.16311131400562
91,91,68.27608120784903,81.15987141249697
92,92,72.2141430100998,19.81219884187932
93,93,70.67724947211657,18.85312030447304
94,94,72.5303452931897,19.199912885782545
95,95,71.32775315722267,50.217327370248455
96,96,72.41982584489948,49.98586789915153
97,97,70.07384653584758,49.773010718634794
98,98,34.13127159856728,19.032596414197194
99,99,35.43120103939162,18.538068616999116
100,100,35.199547221946915,18.566723594609517
101,101,72.93148407932179,50.10099156126353
102,102,37.24938222209474,17.0025110870472
103,103,40.36963933834034,83.13896667040888
104,104,39.81937050733268,16.20551350284569
105,105,37.09946698967638,16.624349525895013
106,106,35.42592904148426,18.091993547925426
107,107,39.0128669169622,50.20297311832512
108,108,66.14563307564421,17.845742610736465
109,109,67.17081072476059,49.927090715096895
110,110,71.13107344203789,49.91325596960966
111,111,36.265497714560254,49.85966137273382
112,112,34.9838433528859,49.628599781714655
113,113,34.10743210469963,18.239008323512486
114,114,69.85965703685562,18.8736449447542
115,115,71.87328331090143,19.02162852415583
116,116,35.751361727397395,50.319823833636256
117,117,72.304499990991,19.441248983560758
118,118,71.78294012368043,49.80560680838567
119,119,33.14075948580885,18.914593396231123
120,120,69.48856469459324,49.79533518637658
121,121,33.578162157714374,19.143060503297512
122,122,68.49766598667247,18.526262408161887
123,123,70.66338702830414,18.716412851696337
124,124,73.11663999357388,19.368263279289007
125,125,36.98488293524343,50.12064431731915
126,126,70.97639117652714,18.267839671633208
